Geo Point;Geo Shape;gml_id;GID;GEOM_O;IDENT;NUMERO;GROUPE;NUMORDRE;LIBELLE;VEHICULE;SOURCE;TYPE;ACTIF;VOIRIE;INSEE;CDATE;MDATE
44.904866, -0.745952;"{""coordinates"": [-0.745952, 44.904866], ""type"": ""Point""}";SV_ARRET_P.3280;3280;0;B_ZAPICO;8816;B_ZAPICO;1;ZA Picot;BUS;SAEIV_BUS;CLASSIQUE;0;HS_ACCES;33449;2020-03-02T01:00:00+01:00;2020-03-02T01:00:00+01:00
44.807432, -0.626938;"{""coordinates"": [-0.626938, 44.807432], ""type"": ""Point""}";SV_ARRET_P.1619;1619;0;B_JAU45_A;2762;B_JAU45;1;Jaubert;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33318;1999-08-30T02:00:00+02:00;2016-12-16T01:00:00+01:00
44.878904, -0.582247;"{""coordinates"": [-0.582247, 44.878904], ""type"": ""Point""}";SV_ARRET_P.2492;2492;0;B_MES58_A;5519;B_MES58;1;Centre de Voile;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33075;2015-01-26T01:00:00+01:00;2008-03-25T01:00:00+01:00
44.850881, -0.692831;"{""coordinates"": [-0.692831, 44.850881], ""type"": ""Point""}";SV_ARRET_P.3174;3174;0;B_APH11_A;8171;B_APH11;1;Aéroparc;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33281;2019-11-04T01:00:00+01:00;2019-11-04T01:00:00+01:00
44.878307, -0.651726;"{""coordinates"": [-0.651726, 44.878307], ""type"": ""Point""}";SV_ARRET_P.3305;3305;0;B_DES72_R;8952;B_DES72;2;Dessolies;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33162;2020-08-31T02:00:00+02:00;2020-08-31T02:00:00+02:00
44.925124, -0.619696;"{""coordinates"": [-0.619696, 44.925124], ""type"": ""Point""}";SV_ARRET_P.2464;2464;0;B_NUN58_A;5473;B_NUN58;1;Nungesser;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33056;2008-03-25T01:00:00+01:00;2008-03-25T01:00:00+01:00
44.833213, -0.581901;"{""coordinates"": [-0.581901, 44.833213], ""type"": ""Point""}";SV_ARRET_P.3209;3209;0;B_AND04_A;8512;B_AND04;1;Hôpital Saint-André;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33063;2019-05-13T02:00:00+02:00;2019-05-13T02:00:00+02:00
44.870783, -0.710099;"{""coordinates"": [-0.710099, 44.870783], ""type"": ""Point""}";SV_ARRET_P.742;742;0;B_MAZ82_A;1182;B_MAZ82;1;Mazeau;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33449;1999-08-27T02:00:00+02:00;1999-08-27T02:00:00+02:00
44.898261, -0.746449;"{""coordinates"": [-0.746449, 44.898261], ""type"": ""Point""}";SV_ARRET_P.101;101;0;B_PUY53_R;181;B_PUY53;2;Puyo;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33449;1999-08-27T02:00:00+02:00;1999-08-27T02:00:00+02:00
44.901763, -0.524455;"{""coordinates"": [-0.524455, 44.901763], ""type"": ""Point""}";SV_ARRET_P.2629;2629;0;B_GBA92_R;5779;B_GBA92;2;Gare de Bassens;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33032;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.762289, -0.728152;"{""coordinates"": [-0.728152, 44.762289], ""type"": ""Point""}";SV_ARRET_P.196;196;0;B_ZIC46_R;339;B_ZIC46;2;ZI de Cestas;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;HORS_BM;1999-08-30T02:00:00+02:00;1999-08-30T02:00:00+02:00
44.824224, -0.48044;"{""coordinates"": [-0.48044, 44.824224], ""type"": ""Point""}";SV_ARRET_P.863;863;0;B_MAR07_R;1392;B_MAR07;2;Marronniers;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33065;2000-01-28T01:00:00+01:00;2000-01-28T01:00:00+01:00
44.951912, -0.507524;"{""coordinates"": [-0.507524, 44.951912], ""type"": ""Point""}";SV_ARRET_P.1343;1343;0;B_BPA93_R;2226;B_BPA93;2;Bout du Parc;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33003;2000-10-20T02:00:00+02:00;2006-04-13T02:00:00+02:00
44.835383, -0.632936;"{""coordinates"": [-0.632936, 44.835383], ""type"": ""Point""}";SV_ARRET_P.758;758;0;B_LBA49_A;1212;B_LBA49;1;Labatut;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2000-09-21T02:00:00+02:00;1999-10-18T02:00:00+02:00
44.801284, -0.617047;"{""coordinates"": [-0.617047, 44.801284], ""type"": ""Point""}";SV_ARRET_P.1076;1076;0;B_AUS34_A;1768;B_AUS34;1;Ausone;BUS;SAEIV_BUS;CLASSIQUE;1;HS_INTEGRAL;33318;2004-07-03T02:00:00+02:00;2004-03-15T01:00:00+01:00
44.768124, -0.611611;"{""coordinates"": [-0.611611, 44.768124], ""type"": ""Point""}";SV_ARRET_P.2295;2295;0;B_PMA36_A;4138;B_PMA36;1;Parc de Mandavit;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33192;2007-07-05T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.86053, -0.554134;"{""coordinates"": [-0.554134, 44.86053], ""type"": ""Point""}";SV_ARRET_P.2864;2864;0;B_BFL07_A;6827;B_BFL07;1;La Cité du Vin;BUS;SAEIV_BUS;CLASSIQUE;1;VOIE_PROTEGEE_ACCESS;33063;2016-05-18T02:00:00+02:00;2013-03-18T01:00:00+01:00
44.947704, -0.591583;"{""coordinates"": [-0.591583, 44.947704], ""type"": ""Point""}";SV_ARRET_P.2803;2803;0;B_MON76_A;6434;B_MON76;1;Montoya;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33312;2011-03-21T01:00:00+01:00;2011-03-21T01:00:00+01:00
44.841467, -0.762397;"{""coordinates"": [-0.762397, 44.841467], ""type"": ""Point""}";SV_ARRET_P.2887;2887;0;B_BOR11_R;6924;B_BOR11;2;Colonel Bourgoin;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33273;2013-07-01T02:00:00+02:00;2013-07-01T02:00:00+02:00
44.944674, -0.534292;"{""coordinates"": [-0.534292, 44.944674], ""type"": ""Point""}";SV_ARRET_P.1154;1154;0;B_JOU92_R;1896;B_JOU92;2;Les Prés de Jourdanne;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33434;2000-10-20T02:00:00+02:00;2013-09-25T02:00:00+02:00
44.856033, -0.536377;"{""coordinates"": [-0.536377, 44.856033], ""type"": ""Point""}";SV_ARRET_P.3212;3212;0;B_CEN31_R;8543;B_CEN31;2;Cenon Gare (Guesde);BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33119;2019-11-04T01:00:00+01:00;2019-11-04T01:00:00+01:00
44.922978, -0.727903;"{""coordinates"": [-0.727903, 44.922978], ""type"": ""Point""}";SV_ARRET_P.3006;3006;0;B_CVI30_A;7502;B_CVI30;1;Chemin des Vignes;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33376;2015-08-31T02:00:00+02:00;2021-01-25T01:00:00+01:00
44.848086, -0.643805;"{""coordinates"": [-0.643805, 44.848086], ""type"": ""Point""}";SV_ARRET_P.1863;1863;0;B_PRA36_R;3112;B_PRA36;2;Allée de la Prairie;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33281;1999-10-14T02:00:00+02:00;1999-10-14T02:00:00+02:00
44.878746, -0.60494;"{""coordinates"": [-0.60494, 44.878746], ""type"": ""Point""}";SV_ARRET_P.907;907;0;B_AQU57_R;1476;B_AQU57;2;Ausone;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33075;2016-12-19T01:00:00+01:00;2005-08-04T02:00:00+02:00
44.916309, -0.68495;"{""coordinates"": [-0.68495, 44.916309], ""type"": ""Point""}";SV_ARRET_P.197;197;0;B_STA55_R;341;B_STA55;2;Stade Municipal;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33519;1999-09-02T02:00:00+02:00;2018-04-17T02:00:00+02:00
44.814966, -0.620612;"{""coordinates"": [-0.620612, 44.814966], ""type"": ""Point""}";SV_ARRET_P.1607;1607;0;B_EJC47_R;2739;B_EJC47;2;Ecole Jean Cordier;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;1999-08-23T02:00:00+02:00;1999-08-23T02:00:00+02:00
44.809581, -0.658362;"{""coordinates"": [-0.658362, 44.809581], ""type"": ""Point""}";SV_ARRET_P.804;804;0;B_AS47_A;1293;B_AS47;1;Les As;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;1999-09-01T02:00:00+02:00;1999-09-01T02:00:00+02:00
44.856263, -0.488699;"{""coordinates"": [-0.488699, 44.856263], ""type"": ""Point""}";SV_ARRET_P.1086;1086;0;B_SAU63_A;1778;B_SAU63;1;Sauternes;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33013;2000-04-25T02:00:00+02:00;2005-12-21T01:00:00+01:00
44.943968, -0.560644;"{""coordinates"": [-0.560644, 44.943968], ""type"": ""Point""}";SV_ARRET_P.2387;2387;0;B_LAB70_R;5278;B_LAB70;2;Grattequina;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33312;2012-07-09T02:00:00+02:00;2007-03-05T01:00:00+01:00
44.813009, -0.664802;"{""coordinates"": [-0.664802, 44.813009], ""type"": ""Point""}";SV_ARRET_P.630;630;0;B_BON80_A;1007;B_BON80;1;Boncour;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2000-09-15T02:00:00+02:00;2000-09-15T02:00:00+02:00
44.808302, -0.61327;"{""coordinates"": [-0.61327, 44.808302], ""type"": ""Point""}";SV_ARRET_P.1654;1654;0;B_FAN84_A;2802;B_FAN84;1;Fanning Lafontaine;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;1999-07-30T02:00:00+02:00;2010-02-22T01:00:00+01:00
44.829744, -0.589927;"{""coordinates"": [-0.589927, 44.829744], ""type"": ""Point""}";SV_ARRET_P.114;114;0;B_LIV48_A;199;B_LIV48;1;Livran;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;1999-11-25T01:00:00+01:00;1999-11-25T01:00:00+01:00
44.876036, -0.585398;"{""coordinates"": [-0.585398, 44.876036], ""type"": ""Point""}";SV_ARRET_P.2838;2838;0;B_ARC33_R;6642;B_ARC33;2;Arc-en-Ciel;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33075;2012-09-03T02:00:00+02:00;2012-09-03T02:00:00+02:00
44.879799, -0.637042;"{""coordinates"": [-0.637042, 44.879799], ""type"": ""Point""}";SV_ARRET_P.1734;1734;0;B_TLA52_A;2933;B_TLA52;1;Simone Veil;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33162;2020-03-02T01:00:00+01:00;2020-03-02T01:00:00+01:00
44.840393, -0.56013;"{""coordinates"": [-0.56013, 44.840393], ""type"": ""Point""}";SV_ARRET_P.2068;2068;0;B_STALI3;3545;B_STALI3;1;Stalingrad;BUS;SAEIV_BUS;CLASSIQUE;0;VOIE_PROTEGEE;33063;2005-07-12T02:00:00+02:00;2007-01-29T01:00:00+01:00
44.875568, -0.590666;"{""coordinates"": [-0.590666, 44.875568], ""type"": ""Point""}";SV_ARRET_P.1873;1873;0;B_CNO36_A;3122;B_CNO36;1;Cimetière Nord;BUS;SAEIV_BUS;CLASSIQUE;1;HS_SEMI_INTEGRE;33075;2008-05-09T02:00:00+02:00;2008-05-09T02:00:00+02:00
44.849352, -0.56208;"{""coordinates"": [-0.56208, 44.849352], ""type"": ""Point""}";SV_ARRET_P.731;731;0;B_HOR03_R;1164;B_HOR03;2;Darwin;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33063;2000-02-01T01:00:00+01:00;2006-03-08T01:00:00+01:00
44.848143, -0.576129;"{""coordinates"": [-0.576129, 44.848143], ""type"": ""Point""}";SV_ARRET_P.1444;1444;0;B_JPU15_R;2443;B_JPU15;2;Jardin Public;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33063;1999-08-03T02:00:00+02:00;2021-08-27T02:00:00+02:00
44.883362, -0.629527;"{""coordinates"": [-0.629527, 44.883362], ""type"": ""Point""}";SV_ARRET_P.2771;2771;0;B_BAU29_A;6349;B_BAU29;1;Baudon;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33162;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.912408, -0.677819;"{""coordinates"": [-0.677819, 44.912408], ""type"": ""Point""}";SV_ARRET_P.911;911;0;B_LAN55_R;1481;B_LAN55;2;La Landotte;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33519;1999-09-02T02:00:00+02:00;1999-09-02T02:00:00+02:00
44.825047, -0.612635;"{""coordinates"": [-0.612635, 44.825047], ""type"": ""Point""}";SV_ARRET_P.406;406;0;B_FFE48_R;656;B_FFE48;2;Francisco Ferrer;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33063;1999-11-25T01:00:00+01:00;1999-11-25T01:00:00+01:00
44.820936, -0.582235;"{""coordinates"": [-0.582235, 44.820936], ""type"": ""Point""}";SV_ARRET_P.2276;2276;0;B_BGEN9_A;4057;B_BGEN9;1;Barrière Saint-Genès;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33063;2004-07-16T02:00:00+02:00;2005-08-04T02:00:00+02:00
44.888571, -0.674189;"{""coordinates"": [-0.674189, 44.888571], ""type"": ""Point""}";SV_ARRET_P.3275;3275;0;B_BUS84_R;8793;B_BUS84;2;Vignes de Bussac;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33200;2020-03-02T01:00:00+01:00;2021-01-15T01:00:00+01:00
44.871344, -0.678625;"{""coordinates"": [-0.678625, 44.871344], ""type"": ""Point""}";SV_ARRET_P.2921;2921;0;B_JJA30_R;7018;B_JJA30;2;Jean Jaurès;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33200;2013-09-02T02:00:00+02:00;2013-09-02T02:00:00+02:00
44.796425, -0.614038;"{""coordinates"": [-0.614038, 44.796425], ""type"": ""Point""}";SV_ARRET_P.268;268;0;B_MMQ10_A;446;B_MMQ10;1;Montaigne - Montesquieu;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33318;2010-08-30T02:00:00+02:00;2001-06-14T02:00:00+02:00
44.934784, -0.634815;"{""coordinates"": [-0.634815, 44.934784], ""type"": ""Point""}";SV_ARRET_P.2216;2216;0;B_MOR77_R;3949;B_MOR77;2;Cora Morton;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33056;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.853328, -0.516834;"{""coordinates"": [-0.516834, 44.853328], ""type"": ""Point""}";SV_ARRET_P.2050;2050;0;B_CAS05_R;3465;B_CAS05;2;Cassagne;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33119;2004-07-03T02:00:00+02:00;2001-02-06T01:00:00+01:00
44.869233, -0.672707;"{""coordinates"": [-0.672707, 44.869233], ""type"": ""Point""}";SV_ARRET_P.1783;1783;0;B_CEZ52_R;2998;B_CEZ52;2;Collège Emile Zola;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33200;1999-08-27T02:00:00+02:00;1999-08-27T02:00:00+02:00
44.792365, -0.59145;"{""coordinates"": [-0.59145, 44.792365], ""type"": ""Point""}";SV_ARRET_P.170;170;0;B_THS41_R;294;B_THS41;2;Le Dôme;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33522;2016-08-29T02:00:00+02:00;2010-02-01T01:00:00+01:00
44.848388, -0.50008;"{""coordinates"": [-0.50008, 44.848388], ""type"": ""Point""}";SV_ARRET_P.3045;3045;0;B_BLA80_R;7553;B_BLA80;2;Blancherie;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33013;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.828043, -0.613742;"{""coordinates"": [-0.613742, 44.828043], ""type"": ""Point""}";SV_ARRET_P.2439;2439;0;B_MIT13_A;5378;B_MIT13;1;François Mitterrand;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33281;2007-09-01T02:00:00+02:00;2007-09-01T02:00:00+02:00
44.852191, -0.513494;"{""coordinates"": [-0.513494, 44.852191], ""type"": ""Point""}";SV_ARRET_P.85;85;0;B_RUB05_R;154;B_RUB05;2;Rubens;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33119;1999-07-15T02:00:00+02:00;2011-07-09T02:00:00+02:00
44.857305, -0.634203;"{""coordinates"": [-0.634203, 44.857305], ""type"": ""Point""}";SV_ARRET_P.472;472;0;B_FRA51_A;755;B_FRA51;1;Fragonard;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;1999-09-07T02:00:00+02:00;1999-09-07T02:00:00+02:00
44.907127, -0.629036;"{""coordinates"": [-0.629036, 44.907127], ""type"": ""Point""}";SV_ARRET_P.1561;1561;0;B_COL58_A;2657;B_COL58;1;Collège de Blanquefort;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33056;2000-08-17T02:00:00+02:00;2015-05-04T02:00:00+02:00
44.819123, -0.5764;"{""coordinates"": [-0.5764, 44.819123], ""type"": ""Point""}";SV_ARRET_P.447;447;0;B_BGOT9_A;715;B_BGOT9;1;Bertrand de Goth;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33063;1999-07-12T02:00:00+02:00;1999-07-12T02:00:00+02:00
44.925087, -0.619745;"{""coordinates"": [-0.619745, 44.925087], ""type"": ""Point""}";SV_ARRET_P.2465;2465;0;B_NUN58_R;5474;B_NUN58;2;Nungesser;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33056;2008-03-25T01:00:00+01:00;2008-03-25T01:00:00+01:00
44.861152, -0.694571;"{""coordinates"": [-0.694571, 44.861152], ""type"": ""Point""}";SV_ARRET_P.718;718;0;B_TES82_R;1145;B_TES82;2;5 Chemins;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33200;2019-08-31T02:00:00+02:00;2019-08-31T02:00:00+02:00
44.761463, -0.622112;"{""coordinates"": [-0.622112, 44.761463], ""type"": ""Point""}";SV_ARRET_P.1000;1000;0;B_LGR42_R;1648;B_LGR42;2;Lycée des Graves;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33192;1999-08-10T02:00:00+02:00;1999-08-10T02:00:00+02:00
44.771067, -0.59954;"{""coordinates"": [-0.59954, 44.771067], ""type"": ""Point""}";SV_ARRET_P.2323;2323;0;B_MAL18_A;4651;B_MAL18;1;Malartic;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33192;2010-02-22T01:00:00+01:00;2005-02-24T01:00:00+01:00
44.806918, -0.573112;"{""coordinates"": [-0.573112, 44.806918], ""type"": ""Point""}";SV_ARRET_P.1592;1592;0;B_LEY20_R;2717;B_LEY20;2;Croix de Leysotte;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33039;1999-08-18T02:00:00+02:00;2009-05-18T02:00:00+02:00
44.864318, -0.620679;"{""coordinates"": [-0.620679, 44.864318], ""type"": ""Point""}";SV_ARRET_P.88;88;0;B_CLE54_R;157;B_CLE54;2;Clemenceau;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33063;1999-08-11T02:00:00+02:00;2015-03-09T01:00:00+01:00
44.840891, -0.590817;"{""coordinates"": [-0.590817, 44.840891], ""type"": ""Point""}";SV_ARRET_P.461;461;0;B_PJU13_A;735;B_PJU13;1;Piscine Judaïque;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;1999-08-04T02:00:00+02:00;1999-08-04T02:00:00+02:00
44.895272, -0.513707;"{""coordinates"": [-0.513707, 44.895272], ""type"": ""Point""}";SV_ARRET_P.2478;2478;0;B_CUR92_A;5493;B_CUR92;1;Joliot Curie;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33096;2008-05-31T02:00:00+02:00;2008-05-31T02:00:00+02:00
44.839561, -0.583195;"{""coordinates"": [-0.583195, 44.839561], ""type"": ""Point""}";SV_ARRET_P.3002;3002;0;B_MER02_R;7498;B_MER02;2;Gambetta Mériadeck;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.825292, -0.583845;"{""coordinates"": [-0.583845, 44.825292], ""type"": ""Point""}";SV_ARRET_P.2754;2754;0;B_TRE26_R;5995;B_TRE26;2;Treuils;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33063;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.768698, -0.620251;"{""coordinates"": [-0.620251, 44.768698], ""type"": ""Point""}";SV_ARRET_P.2757;2757;0;B_MOZ86_R;6328;B_MOZ86;2;Mozart;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33192;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.81378, -0.540136;"{""coordinates"": [-0.540136, 44.81378], ""type"": ""Point""}";SV_ARRET_P.1978;1978;0;B_GPO02_R;3281;B_GPO02;2;Parc d'Activité du Grand Port;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33039;1999-07-05T02:00:00+02:00;2005-11-10T01:00:00+01:00
44.845642, -0.543994;"{""coordinates"": [-0.543994, 44.845642], ""type"": ""Point""}";SV_ARRET_P.599;599;0;B_VIN05_A;962;B_VIN05;1;Vincent;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;1999-07-15T02:00:00+02:00;2013-05-02T02:00:00+02:00
44.770026, -0.545755;"{""coordinates"": [-0.545755, 44.770026], ""type"": ""Point""}";SV_ARRET_P.1582;1582;0;B_SAL20_R;2699;B_SAL20;2;Villenave Gare;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33550;1999-08-18T02:00:00+02:00;2006-02-27T01:00:00+01:00
44.779445, -0.611845;"{""coordinates"": [-0.611845, 44.779445], ""type"": ""Point""}";SV_ARRET_P.2282;2282;0;B_PRA42_R;4074;B_PRA42;2;La Prairie;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33192;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.823938, -0.533039;"{""coordinates"": [-0.533039, 44.823938], ""type"": ""Point""}";SV_ARRET_P.3150;3150;0;B_CRI62_A;8041;B_CRI62;1;Arena;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33167;2018-01-08T01:00:00+01:00;2017-05-23T02:00:00+02:00
44.831371, -0.680782;"{""coordinates"": [-0.680782, 44.831371], ""type"": ""Point""}";SV_ARRET_P.2432;2432;0;B_PYT70_A;5360;B_PYT70;1;Pythagore;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2007-07-05T02:00:00+02:00;2007-07-05T02:00:00+02:00
44.913185, -0.488769;"{""coordinates"": [-0.488769, 44.913185], ""type"": ""Point""}";SV_ARRET_P.2482;2482;0;B_CAR94_R;5506;B_CAR94;2;Carbouney;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33096;2008-05-31T02:00:00+02:00;2008-05-31T02:00:00+02:00
44.836936, -0.667605;"{""coordinates"": [-0.667605, 44.836936], ""type"": ""Point""}";SV_ARRET_P.2560;2560;0;B_LOG34_R;5675;B_LOG34;2;Logey;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2010-02-22T01:00:00+01:00;2019-09-16T02:00:00+02:00
44.852767, -0.608961;"{""coordinates"": [-0.608961, 44.852767], ""type"": ""Point""}";SV_ARRET_P.664;664;0;B_VEL52_R;1065;B_VEL52;2;Vélodrome;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33063;1999-08-27T02:00:00+02:00;2019-09-17T02:00:00+02:00
44.861408, -0.600975;"{""coordinates"": [-0.600975, 44.861408], ""type"": ""Point""}";SV_ARRET_P.1059;1059;0;B_LAG56_A;1738;B_LAG56;1;Calypso;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33069;2019-12-14T01:00:00+01:00;2019-12-14T01:00:00+01:00
44.848195, -0.788055;"{""coordinates"": [-0.788055, 44.848195], ""type"": ""Point""}";SV_ARRET_P.2947;2947;0;B_SOL88_A;7231;B_SOL88;1;Chalets du Soleil;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33273;2014-09-02T02:00:00+02:00;2014-09-02T02:00:00+02:00
44.927924, -0.757415;"{""coordinates"": [-0.757415, 44.927924], ""type"": ""Point""}";SV_ARRET_P.2366;2366;0;B_GEN53_A;5187;B_GEN53;1;Genêts;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33376;2006-09-02T02:00:00+02:00;2006-09-02T02:00:00+02:00
44.820972, -0.625131;"{""coordinates"": [-0.625131, 44.820972], ""type"": ""Point""}";SV_ARRET_P.504;504;0;B_VAL48_R;814;B_VAL48;2;Vallon;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33281;1999-11-25T01:00:00+01:00;1999-11-25T01:00:00+01:00
44.808872, -0.62893;"{""coordinates"": [-0.62893, 44.808872], ""type"": ""Point""}";SV_ARRET_P.203;203;0;B_POU47_R;353;B_POU47;2;Le Poujeau;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;1999-08-23T02:00:00+02:00;2004-04-06T02:00:00+02:00
44.862902, -0.513353;"{""coordinates"": [-0.513353, 44.862902], ""type"": ""Point""}";SV_ARRET_P.1495;1495;0;B_PBR62_R;2533;B_PBR62;2;Brossolette;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33119;2000-02-09T01:00:00+01:00;2000-01-01T01:00:00+01:00
44.891766, -0.667526;"{""coordinates"": [-0.667526, 44.891766], ""type"": ""Point""}";SV_ARRET_P.816;816;0;B_FON55_R;1312;B_FON55;2;Cantinolle;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33162;2019-08-31T02:00:00+02:00;2019-08-31T02:00:00+02:00
44.844657, -0.681577;"{""coordinates"": [-0.681577, 44.844657], ""type"": ""Point""}";SV_ARRET_P.2427;2427;0;B_MRN48_R;5355;B_MRN48;2;Marronniers;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2007-07-05T02:00:00+02:00;2007-07-05T02:00:00+02:00
44.872595, -0.677579;"{""coordinates"": [-0.677579, 44.872595], ""type"": ""Point""}";SV_ARRET_P.2000;2000;0;B_MHA52_R;3324;B_MHA52;2;Mairie du Haillan;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33200;1999-08-27T02:00:00+02:00;2019-12-02T01:00:00+01:00
44.876638, -0.696428;"{""coordinates"": [-0.696428, 44.876638], ""type"": ""Point""}";SV_ARRET_P.2925;2925;0;B_COU53_A;7022;B_COU53;1;Courbet;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33449;2020-03-02T01:00:00+01:00;2022-03-02T01:00:00+01:00
